Image,Emotion,EAR,PupilSize
archive/train\angry\im1532.png,angry,0.30668375828841193,0.11859668109668109
archive/train\angry\im1533.png,angry,0.30877710192637786,0.577925925925926
archive/train\angry\im1534.png,angry,0.3362363892292616,0.003289473684210526
archive/train\angry\im1537.png,angry,0.36245822814763984,0.0
archive/train\angry\im1538.png,angry,0.42188175381424925,0.061224489795918366
archive/train\angry\im154.png,angry,0.18864284553078153,0.23801328502415459
archive/train\angry\im1541.png,angry,0.2863607206036062,0.17115251897860592
archive/train\angry\im1543.png,angry,0.28370675847639293,0.0
archive/train\angry\im1545.png,angry,0.26996763282035136,0.8474025974025974
archive/train\angry\im1546.png,angry,0.40498049571631595,0.21396604938271607
archive/train\angry\im1547.png,angry,0.2998872941002601,0.0
archive/train\angry\im1548.png,angry,0.2618302342563992,0.7049689440993789
archive/train\angry\im1549.png,angry,0.27196243575162526,0.725
archive/train\angry\im155.png,angry,0.27595386419204104,0.41233766233766234
archive/train\angry\im1550.png,angry,0.2259938459906412,0.7465277777777778
archive/train\angry\im1551.png,angry,0.17205452304465085,0.28055555555555556
archive/train\angry\im1552.png,angry,0.20653719494634926,0.3799171842650103
archive/train\angry\im1554.png,angry,0.3871050489180677,0.17757936507936506
archive/train\angry\im1555.png,angry,0.2676700692233589,0.08012820512820512
archive/train\angry\im1556.png,angry,0.43764559871222974,0.1952380952380952
archive/train\angry\im1557.png,angry,0.36946198349654324,0.43233264320220843
archive/train\angry\im1558.png,angry,0.2464760674753274,0.0
archive/train\angry\im1559.png,angry,0.3820756550156239,0.5393675889328063
archive/train\angry\im1564.png,angry,0.1540834195604452,0.7092105263157895
archive/train\angry\im1565.png,angry,0.3274109927310257,0.054411764705882354
archive/train\angry\im1567.png,angry,0.28566450625213546,0.0
archive/train\angry\im1569.png,angry,0.3644089392493556,0.28409090909090906
archive/train\angry\im157.png,angry,0.27409488523265096,0.7650375939849624
archive/train\angry\im1571.png,angry,0.2678072636894305,0.16467391304347825
archive/train\angry\im1572.png,angry,0.3011456944146268,0.044351073762838464
archive/train\angry\im1575.png,angry,0.3703934445440576,0.08089668615984405
archive/train\angry\im1576.png,angry,0.3586646102831389,0.6051748251748252
archive/train\angry\im1577.png,angry,0.38488000791713317,0.3173076923076923
archive/train\angry\im1578.png,angry,0.37966945747106745,0.011618589743589744
archive/train\angry\im1579.png,angry,0.3631160132151491,0.4619360902255639
archive/train\angry\im1580.png,angry,0.27162621884721716,0.0
archive/train\angry\im1581.png,angry,0.18985301767290175,0.9705882352941176
archive/train\angry\im1582.png,angry,0.3939783444449338,0.05131578947368421
archive/train\angry\im1585.png,angry,0.41764308942936235,0.10507246376811594
archive/train\angry\im1587.png,angry,0.34817373687291653,0.12539184952978055
archive/train\angry\im1589.png,angry,0.23865606266676348,0.24098201263976665
archive/train\angry\im159.png,angry,0.32372989806053254,0.5380291005291005
archive/train\angry\im1591.png,angry,0.27743205961849526,0.005681818181818182
archive/train\angry\im1592.png,angry,0.35388893738242533,0.0
archive/train\angry\im1598.png,angry,0.3122764328587658,0.48
archive/train\angry\im1599.png,angry,0.18177553594874804,0.653088578088578
archive/train\angry\im16.png,angry,0.395329997659739,0.19346764346764347
archive/train\angry\im160.png,angry,0.1592786413298569,0.18506493506493507
archive/train\angry\im1600.png,angry,0.2936481518487395,0.08742183742183743
archive/train\angry\im1602.png,angry,0.29574032278402684,0.23269980506822613
archive/train\angry\im1603.png,angry,0.2402310936447804,0.0
archive/train\angry\im1605.png,angry,0.3674892188142536,0.4859022556390977
archive/train\angry\im1607.png,angry,0.24919487729533257,0.398478835978836
archive/train\angry\im1608.png,angry,0.3307517092396325,0.016964285714285716
archive/train\angry\im1609.png,angry,0.13281011873391574,0.8372916666666668
archive/train\angry\im1610.png,angry,0.2560455011674039,0.036483516483516484
archive/train\angry\im1611.png,angry,0.2704735164838416,0.14903846153846154
archive/train\angry\im1613.png,angry,0.3481337741930679,0.16041666666666665
archive/train\angry\im1614.png,angry,0.26681698816147337,0.3591269841269841
archive/train\angry\im1616.png,angry,0.3704192946820336,0.09791666666666668
archive/train\angry\im1617.png,angry,0.2719878516703714,0.5619195046439629
archive/train\angry\im1618.png,angry,0.4285608179960434,0.14429012345679013
archive/train\angry\im1619.png,angry,0.21499327871979257,0.125
archive/train\angry\im1621.png,angry,0.5022895351654746,0.17882117882117882
archive/train\angry\im1622.png,angry,0.431625189338929,0.2375
archive/train\angry\im1623.png,angry,0.26195578021776283,0.7135093167701863
archive/train\angry\im1624.png,angry,0.2957383900354187,0.08735042735042736
archive/train\angry\im1625.png,angry,0.39627751070799755,0.16979166666666665
archive/train\angry\im1626.png,angry,0.2839107707292473,0.7567460317460317
archive/train\angry\im1628.png,angry,0.39047002925159435,0.5360331632653061
archive/train\angry\im1629.png,angry,0.1711413246559319,0.0
archive/train\angry\im1631.png,angry,0.30959688808713276,0.20401785714285714
archive/train\angry\im1633.png,angry,0.2941391043723362,0.5764455782312925
archive/train\angry\im1634.png,angry,0.18360812603830662,0.5206043956043956
archive/train\angry\im1635.png,angry,0.25778762403113104,0.6810661764705882
archive/train\angry\im1636.png,angry,0.2454147705272346,0.07227891156462585
archive/train\angry\im1639.png,angry,0.160361841098082,0.47399749373433586
archive/train\angry\im1641.png,angry,0.33329056661237155,0.28055555555555556
archive/train\angry\im1642.png,angry,0.4006661956131298,0.0859848484848485
archive/train\angry\im1644.png,angry,0.31940180976395616,0.45138888888888884
archive/train\angry\im1647.png,angry,0.34295580403201187,0.555764411027569
archive/train\angry\im1648.png,angry,0.16740552855288782,0.0
archive/train\angry\im1649.png,angry,0.37847573823767355,0.7541542658730158
archive/train\angry\im165.png,angry,0.2752862864754605,0.0
archive/train\angry\im1652.png,angry,0.18822360421327988,0.11538461538461539
archive/train\angry\im1653.png,angry,0.3388473380469247,0.0
archive/train\angry\im1654.png,angry,0.2959079513662604,0.632457264957265
archive/train\angry\im1656.png,angry,0.24890015131899407,0.242296918767507
archive/train\angry\im1659.png,angry,0.14042079047805076,0.3268115942028985
archive/train\angry\im166.png,angry,0.35015543616252154,0.0
archive/train\angry\im1660.png,angry,0.24240129290190815,0.437037037037037
archive/train\angry\im1661.png,angry,0.34714041028881726,0.07217261904761904
archive/train\angry\im1662.png,angry,0.127865974162164,0.09523809523809523
archive/train\angry\im1664.png,angry,0.28552140430628203,0.3377450980392157
archive/train\angry\im1667.png,angry,0.2903929857527363,0.25595238095238093
archive/train\angry\im167.png,angry,0.3328201177351375,0.08646616541353383
archive/train\angry\im1670.png,angry,0.3396336819626802,0.3736111111111111
archive/train\angry\im1671.png,angry,0.49590210122706474,0.1085972850678733
archive/train\angry\im1672.png,angry,0.1811656555215184,0.07692307692307693
archive/train\angry\im1673.png,angry,0.21565936419703052,0.5522774327122153
archive/train\angry\im1675.png,angry,0.2988151162757473,0.07178996598639456
archive/train\angry\im1677.png,angry,0.26795693698778206,0.7602083333333334
archive/train\angry\im168.png,angry,0.26954131800331904,0.42280982905982906
archive/train\angry\im1680.png,angry,0.42739021820806766,0.26169590643274854
archive/train\angry\im1681.png,angry,0.338792403536204,0.003125
archive/train\angry\im1682.png,angry,0.26666666666666666,0.16875
archive/train\angry\im1683.png,angry,0.2316622630084403,0.550062656641604
archive/train\angry\im1684.png,angry,0.3490127099155016,0.24107142857142855
archive/train\angry\im1685.png,angry,0.42637286635230215,0.28388429752066113
archive/train\angry\im1686.png,angry,0.327548231194464,0.4017857142857143
archive/train\angry\im1688.png,angry,0.3273148590913682,0.3788146837682441
archive/train\angry\im1689.png,angry,0.23296184310477908,0.6765873015873016
archive/train\angry\im169.png,angry,0.18769099299432884,0.11601307189542484
archive/train\angry\im1691.png,angry,0.18712766210274343,0.025
archive/train\angry\im1692.png,angry,0.31482707302965895,0.1638655462184874
archive/train\angry\im1693.png,angry,0.4260389924348773,0.05083964646464646
archive/train\angry\im1694.png,angry,0.32280687579309,0.0
archive/train\angry\im1695.png,angry,0.3645949050709927,0.352766106442577
archive/train\angry\im1696.png,angry,0.2959023837814634,0.36683673469387756
archive/train\angry\im1697.png,angry,0.14944202466583134,0.0
archive/train\angry\im1698.png,angry,0.2585821378485078,0.09706083390293917
archive/train\angry\im17.png,angry,0.34009610085637343,0.05133928571428571
archive/train\angry\im1702.png,angry,0.2709974590511337,0.16
archive/train\angry\im1703.png,angry,0.4204195813977917,0.0
archive/train\angry\im1704.png,angry,0.2050243824382767,0.1318181818181818
archive/train\angry\im1705.png,angry,0.44178155741696373,0.4497354497354497
archive/train\angry\im1706.png,angry,0.33731270230231025,0.2738095238095238
archive/train\angry\im1707.png,angry,0.3508714752664975,0.6741071428571428
archive/train\angry\im1708.png,angry,0.2966413827433369,0.49060457516339867
archive/train\angry\im1709.png,angry,0.3997538207963035,0.762094630515683
archive/train\angry\im171.png,angry,0.31608444725409657,0.04928422152560084
archive/train\angry\im1710.png,angry,0.38264233953676774,0.08888888888888888
archive/train\angry\im1712.png,angry,0.17095570239431185,0.8071428571428572
archive/train\angry\im1713.png,angry,0.3592657294504302,0.0022727272727272726
archive/train\angry\im1714.png,angry,0.40345685458438996,0.05179172679172679
archive/train\angry\im1715.png,angry,0.28602528971507035,0.3037957211870255
archive/train\angry\im1718.png,angry,0.37873006322383895,0.15657894736842104
archive/train\angry\im1719.png,angry,0.13991687825696406,0.7209429824561404
archive/train\angry\im1722.png,angry,0.20924917881461647,0.422008547008547
archive/train\angry\im1723.png,angry,0.4473165512411511,0.06944444444444445
archive/train\angry\im1726.png,angry,0.2847189282146986,0.03973407544836116
archive/train\angry\im1727.png,angry,0.34248451233197597,0.431986531986532
archive/train\angry\im1728.png,angry,0.38370781293858736,0.41666666666666663
archive/train\angry\im173.png,angry,0.4221873527992659,0.15227513227513226
archive/train\angry\im1732.png,angry,0.24433654644782382,0.0
archive/train\angry\im1736.png,angry,0.18590934536647347,0.4475
archive/train\angry\im1737.png,angry,0.3831937058323397,0.11730945821854913
archive/train\angry\im1738.png,angry,0.32849270701727296,0.023214285714285715
archive/train\angry\im1739.png,angry,0.2983731884786737,0.20676691729323307
archive/train\angry\im174.png,angry,0.22949862472893917,0.707719298245614
archive/train\angry\im1740.png,angry,0.35444747731574416,0.2330917874396135
archive/train\angry\im1741.png,angry,0.1432295827397501,0.0
archive/train\angry\im1742.png,angry,0.19818968723290323,0.010869565217391304
archive/train\angry\im1743.png,angry,0.3569676345015571,0.20225524475524476
archive/train\angry\im1744.png,angry,0.22163219805458076,0.8291666666666666
archive/train\angry\im1745.png,angry,0.26109157188368465,0.0
archive/train\angry\im1746.png,angry,0.2515190871158791,0.01607142857142857
archive/train\angry\im1747.png,angry,0.3051875804286275,0.5180809165771572
archive/train\angry\im1749.png,angry,0.26585399024936873,0.4122767857142857
archive/train\angry\im175.png,angry,0.4127828018048507,0.2216282894736842
archive/train\angry\im1750.png,angry,0.34278257286174685,0.17210260499734184
archive/train\angry\im1751.png,angry,0.39915868427597645,0.007352941176470588
archive/train\angry\im1752.png,angry,0.27707432090938866,0.16699604743083005
archive/train\angry\im1753.png,angry,0.30551978054798523,0.1111111111111111
archive/train\angry\im1755.png,angry,0.38498874816952133,0.35873015873015873
archive/train\angry\im1757.png,angry,0.3758107244952066,0.6857142857142857
archive/train\angry\im1758.png,angry,0.4079007742109439,0.10657297613819354
archive/train\angry\im1760.png,angry,0.340837881846213,0.78125
archive/train\angry\im1762.png,angry,0.3079982221354913,0.091501554001554
archive/train\angry\im1764.png,angry,0.22667635179588383,0.19751838235294117
archive/train\angry\im1765.png,angry,0.455476323099999,0.07407407407407407
archive/train\angry\im1766.png,angry,0.3842947265534436,0.21666666666666667
archive/train\angry\im1767.png,angry,0.3415288306180684,0.6340277777777779
archive/train\angry\im1768.png,angry,0.4053976988710968,0.12451369436663554
archive/train\angry\im1769.png,angry,0.2742037548307982,1.0
archive/train\angry\im1770.png,angry,0.2458262298594202,0.8144047619047619
archive/train\angry\im1772.png,angry,0.2764396130705705,0.3940217391304348
archive/train\angry\im1774.png,angry,0.17038467515164,0.5619019138755981
archive/train\angry\im1776.png,angry,0.2894938373302129,0.34345095693779903
archive/train\angry\im1777.png,angry,0.2392639421482658,0.4286263736263736
archive/train\angry\im1778.png,angry,0.373849959310009,0.9269957983193278
archive/train\angry\im1780.png,angry,0.19023943084659634,0.8482142857142857
archive/train\angry\im1781.png,angry,0.3496884043726634,0.3101190476190476
archive/train\angry\im1782.png,angry,0.3465331503269268,0.6303475935828877
archive/train\angry\im1783.png,angry,0.22981364580149136,0.3742690058479532
archive/train\angry\im1785.png,angry,0.2586835268440693,0.6203703703703703
archive/train\angry\im1787.png,angry,0.26047936678933514,0.011764705882352941
archive/train\angry\im1788.png,angry,0.3246342845793141,0.015625
archive/train\angry\im179.png,angry,0.17500746306587583,0.4967391304347826
archive/train\angry\im1790.png,angry,0.3287255486939168,0.3320802005012531
archive/train\angry\im1791.png,angry,0.3342236773608598,0.27415966386554624
archive/train\angry\im1792.png,angry,0.4192126705467748,0.022222222222222223
archive/train\angry\im1793.png,angry,0.15084770699919992,0.0
